image_id,model,timestamp,conclusion_index,conclusion_text,num_premises,premise_count_used,agg_entailment,agg_neutral,agg_contradiction,agg_predicted_label,nli_confidence,max_entailment,max_contradiction,support_ratio,contradiction_ratio,premise_0_contradiction,premise_0_entailment,premise_0_label,premise_0_neutral,premise_1_contradiction,premise_1_entailment,premise_1_label,premise_1_neutral,premise_2_contradiction,premise_2_entailment,premise_2_label,premise_2_neutral,premise_3_contradiction,premise_3_entailment,premise_3_label,premise_3_neutral,premise_count_used
67,llava,2026-05-23T16:03:28.324616,1,"The person standing on the pier appears to be enjoying a peaceful evening with a view of the lit-up bridge, which could suggest that they appreciate architecture or have an interest in the city's nighttime views.",4,4,0.002333763026399538,0.9967805296182632,0.0008856956483214162,neutral,0.0014480673780781217,0.005527835804969072,0.0019059268524870276,0.0,0.0,0.0004131294845137745,0.0011172968661412597,neutral,0.9984695315361023,0.0003289702581241727,0.0011143549345433712,neutral,0.9985566735267639,0.0019059268524870276,0.005527835804969072,neutral,0.9925662279129028,0.0008947559981606901,0.0015755644999444485,neutral,0.9975296854972839,4
68,llava,2026-05-23T16:03:40.066064,0,"This scene suggests a catastrophic weather event, likely a hurricane or severe storm that has caused widespread damage and disruption to daily life.",3,3,0.013038700145746892,0.6670916602015495,0.31986959410520893,contradiction,-0.30683089395946206,0.03606637194752693,0.9562286734580994,0.0,0.3333333333333333,0.00039130193181335926,0.0025929936673492193,neutral,0.9970157146453857,0.9562286734580994,0.000456734822364524,contradiction,0.04331449419260025,0.002988806925714016,0.03606637194752693,neutral,0.9609447717666626,,,,,3
68,llava,2026-05-23T16:03:40.066064,1,"The presence of flood waters can have far-reaching consequences on the local community, including property damage, transportation issues, and potential health risks due to standing water and contaminants.",3,3,0.0063044670193145675,0.9928196668624878,0.0008758442903247973,neutral,0.005428622728989771,0.010556371882557869,0.0017941903788596392,0.0,0.0,0.0003856142284348607,0.0010611929465085268,neutral,0.9985532164573669,0.0017941903788596392,0.010556371882557869,neutral,0.9876493811607361,0.0004477282636798918,0.007295836228877306,neutral,0.9922564029693604,,,,,3
69,llava,2026-05-23T16:03:51.242943,0,"The image suggests that the focus on the region with the ice cap could indicate a discussion or analysis related to climate change and its impact on the Arctic, where melting ice caps could be observed. The contrast between the land and water regions in the top left quadrant highlights geographical features such as mountains and land masses. The varying shades of color across the globe indicate different temperature zones, which may reflect regional climates.",2,2,0.0016141951200552285,0.9963196218013763,0.0020662170136347413,neutral,-0.00045202189357951283,0.0016699819825589657,0.0028285228181630373,0.0,0.0,0.0028285228181630373,0.0016699819825589657,neutral,0.9955014586448669,0.0013039112091064453,0.0015584082575514913,neutral,0.9971377849578857,,,,,,,,,2
70,llava,2026-05-23T16:03:58.259084,0,"The wildfire is affecting both the natural environment and human infrastructure, possibly causing disruption to transportation and necessitating emergency response.",2,2,0.02408068021759391,0.9725575149059296,0.003361812501680106,neutral,0.020718867715913802,0.04104604944586754,0.0060003045946359634,0.0,0.0,0.0007233204087242484,0.04104604944586754,neutral,0.9582306742668152,0.0060003045946359634,0.007115310989320278,neutral,0.986884355545044,,,,,,,,,2
71,llava,2026-05-23T16:04:07.029832,0,"The location seems to be an informal settlement, possibly on the outskirts of a larger area",2,2,0.014763205195777118,0.982611209154129,0.00262561155250296,neutral,0.012137593643274158,0.026228632777929306,0.004574619699269533,0.0,0.0,0.0006766034057363868,0.026228632777929306,neutral,0.9730947613716125,0.004574619699269533,0.0032977776136249304,neutral,0.9921276569366455,,,,,,,,,2
71,llava,2026-05-23T16:04:07.029832,1,"This scene could be indicative of the challenges faced by communities living in vulnerable environments, such as hillsides or coastal regions where natural disasters can pose significant threats",2,2,0.0010911193676292896,0.9981307983398438,0.0007780559681123123,neutral,0.00031306339951697737,0.0011326578678563237,0.001134870108217001,0.0,0.0,0.00042124182800762355,0.0010495808674022555,neutral,0.9985291957855225,0.001134870108217001,0.0011326578678563237,neutral,0.997732400894165,,,,,,,,,2
72,llava,2026-05-23T16:04:14.357930,0,The wildfire appears to be uncontrolled and could potentially spread further if not contained.,2,2,0.002865718968678266,0.9956717789173126,0.0014625482144765556,neutral,0.0014031707542017102,0.004366841167211533,0.0024316248018294573,0.0,0.0,0.0004934716271236539,0.001364596770144999,neutral,0.9981420040130615,0.0024316248018294573,0.004366841167211533,neutral,0.9932015538215637,,,,,,,,,2
73,llava,2026-05-23T16:04:27.152395,0,The post seems to be expressing concern for Australia's situation and possibly urging prayer or support for the country due to a current event involving fires.,4,4,0.004169907657342264,0.9950884729623795,0.0007416388252750039,neutral,0.0034282688320672605,0.012868883088231087,0.0010625523282215,0.0,0.0,0.0007853615679778159,0.00016681764100212604,neutral,0.9990478157997131,0.0006245505646802485,0.00033651868579909205,neutral,0.9990389347076416,0.0010625523282215,0.003307411214336753,neutral,0.995630145072937,0.0004940908402204514,0.012868883088231087,neutral,0.9866369962692261,4
73,llava,2026-05-23T16:04:27.152395,1,"The use of 'Pray for Australia' as part of the text in the image suggests that the social media user is calling for sympathy or positive action in response to a crisis affecting Australia, most likely referring to the wildfires.",4,4,0.0009607277424947824,0.9979080855846405,0.0011312031565466896,neutral,-0.00017047541405190714,0.0025330239441245794,0.0014408108545467257,0.0,0.0,0.0009739965316839516,0.00017621203733142465,neutral,0.9988497495651245,0.0007791542448103428,0.000340388563927263,neutral,0.9988804459571838,0.0014408108545467257,0.0007932864245958626,neutral,0.9977660179138184,0.0013308509951457381,0.0025330239441245794,neutral,0.9961361289024353,4
75,llava,2026-05-23T16:04:36.280578,0,"This scene suggests recent severe weather, likely rainfall leading to a flash flood",4,4,0.0034879367449320853,0.9951030015945435,0.0014090363983996212,neutral,0.002078900346532464,0.0063673360273242,0.003926883917301893,0.0,0.0,0.00041908491402864456,0.0036013484932482243,neutral,0.9959795475006104,0.0007689649355597794,0.001400818582624197,neutral,0.9978302121162415,0.003926883917301893,0.00258224387653172,neutral,0.9934908747673035,0.0005212118267081678,0.0063673360273242,neutral,0.9931113719940186,4
75,llava,2026-05-23T16:04:36.280578,1,The area might experience significant disruptions and property damage due to the flooding event,4,4,0.004121388687053695,0.9936327338218689,0.0022458759049186483,neutral,0.001875512782135047,0.01090612355619669,0.00709133455529809,0.0,0.0,0.00037228246219456196,0.0013865913497284055,neutral,0.9982411861419678,0.0007102573290467262,0.0016250819899141788,neutral,0.9976646900177002,0.00709133455529809,0.01090612355619669,neutral,0.9820024967193604,0.000809629273135215,0.0025677578523755074,neutral,0.9966225624084473,4
76,llava,2026-05-23T16:04:43.840161,0,"The scene depicts a wildlife rescue operation, as evidenced by the presence of animals, particularly kangaroos, in close proximity to a person on the boat.",2,2,0.005800261918921024,0.9726919531822205,0.02150772325694561,neutral,-0.015707461338024586,0.011099708266556263,0.03807981312274933,0.0,0.0,0.03807981312274933,0.0005008155712857842,neutral,0.9614193439483643,0.0049356333911418915,0.011099708266556263,neutral,0.9839645624160767,,,,,,,,,2
77,llava,2026-05-23T16:04:52.276837,0,"The flood may have occurred suddenly or as a result of heavy rainfall, causing damage to vehicles and disrupting transportation in the area.",2,2,0.0008638524159323424,0.9988545179367065,0.0002816607302520424,neutral,0.0005821916856803,0.0012133641866967082,0.0002979460696224123,0.0,0.0,0.0002979460696224123,0.0005143406451679766,neutral,0.9991877675056458,0.0002653753908816725,0.0012133641866967082,neutral,0.9985212683677673,,,,,,,,,2
78,llava,2026-05-23T16:04:58.723472,0,The news coverage indicates that there is an ongoing wildfire event.,2,2,0.009942022632458247,0.9825076460838318,0.007550390844698995,neutral,0.002391631787759252,0.01973748952150345,0.013978018425405025,0.0,0.0,0.0011227632639929652,0.000146555743413046,neutral,0.9987307190895081,0.013978018425405025,0.01973748952150345,neutral,0.9662845730781555,,,,,,,,,2
79,llava,2026-05-23T16:05:09.178103,0,The setting in both images appears to be an arctic or subarctic environment with glacial landscapes and waterways.,2,2,0.21974065527319908,0.7742109596729279,0.006048364797607064,neutral,0.21369229047559202,0.3576677441596985,0.008814284577965736,0.0,0.0,0.003282445017248392,0.08181356638669968,neutral,0.9149039387702942,0.008814284577965736,0.3576677441596985,neutral,0.6335179805755615,,,,,,,,,2
79,llava,2026-05-23T16:05:09.178103,1,"There is a person engaging in recreational boating activities in this environment, possibly for leisure or as part of a work-related activity such as research or tourism.",2,2,0.012224606238305569,0.9865946471691132,0.0011807719711214304,neutral,0.011043834267184138,0.015322287566959858,0.0012675558682531118,0.0,0.0,0.0012675558682531118,0.00912692490965128,neutral,0.9896055459976196,0.001093988073989749,0.015322287566959858,neutral,0.9835837483406067,,,,,,,,,2
8,llava,2026-05-23T16:05:16.581391,0,"This scene takes place in a rural, possibly developing, region where animal-drawn transportation might be common",2,2,0.04247759468853474,0.9563744068145752,0.0011479972745291889,neutral,0.04132959741400555,0.04884336516261101,0.001226256601512432,0.0,0.0,0.0010697379475459456,0.04884336516261101,neutral,0.9500868916511536,0.001226256601512432,0.036111824214458466,neutral,0.9626619219779968,,,,,,,,,2
80,llava,2026-05-23T16:05:29.894034,0,"The wildfire suggests that climate change and human activities are leading to increased frequency of natural disasters like forest fires, which can have severe environmental impacts.",4,4,0.008629891926830169,0.9845919609069824,0.0067781223624479026,neutral,0.0018517695643822663,0.02738860622048378,0.0156776811927557,0.0,0.0,0.0007421296322718263,0.0003189128765370697,neutral,0.9989389777183533,0.007247483357787132,0.0033761803060770035,neutral,0.9893763065338135,0.0156776811927557,0.02738860622048378,neutral,0.9569336771965027,0.0034451952669769526,0.003435868304222822,neutral,0.9931188821792603,4
80,llava,2026-05-23T16:05:29.894034,1,"The presence of wildlife, such as the kangaroo, highlights the impact of wildfires on native species and their habitats. This may disrupt local ecosystems and potentially lead to a loss of biodiversity.",4,4,0.007257832607137971,0.8811742514371872,0.1115679635113338,neutral,-0.10431013090419583,0.014871371909976006,0.42800477147102356,0.0,0.0,0.0004730290384031832,0.0010134018957614899,neutral,0.9985135197639465,0.004448475781828165,0.000748112506698817,neutral,0.9948034882545471,0.42800477147102356,0.01239844411611557,neutral,0.559596836566925,0.013345577754080296,0.014871371909976006,neutral,0.9717831611633301,4
81,llava,2026-05-23T16:05:37.543810,0,"The image seems to be highlighting the importance and urgency of addressing the state of the cryosphere, possibly in relation to climate change or environmental concerns.",2,2,0.0006082265608711168,0.9980553388595581,0.001336407964117825,neutral,-0.0007281814032467082,0.0009234655881300569,0.0015337737277150154,0.0,0.0,0.0011390422005206347,0.0002929875336121768,neutral,0.9985679388046265,0.0015337737277150154,0.0009234655881300569,neutral,0.9975427389144897,,,,,,,,,2
84,llava,2026-05-23T16:05:48.941450,0,It is possible that it has recently rained in this city area as evidenced by the wet pavement and the waterlogged street or pathway,4,4,0.031853800697717816,0.9639894962310791,0.004156686860369518,neutral,0.027697113837348297,0.1123042181134224,0.006875948049128056,0.0,0.0,0.0006271695019677281,0.1123042181134224,neutral,0.8870686292648315,0.003581085242331028,0.004498766735196114,neutral,0.9919201135635376,0.006875948049128056,0.003324127057567239,neutral,0.989799976348877,0.005542544648051262,0.007288090884685516,neutral,0.9871692657470703,4
84,llava,2026-05-23T16:05:48.941450,1,"The presence of an active body of water running through the middle of the street suggests that the city might experience periodic flooding, which could be due to natural factors like rainwater runoff or man-made factors like inadequate drainage systems",4,4,0.006288135322392918,0.9883055835962296,0.005406267344369553,neutral,0.0008818679780233651,0.017704129219055176,0.018609529361128807,0.0,0.0,0.0017434024484828115,0.005012234207242727,neutral,0.9932443499565125,0.0004716921830549836,0.0006439199787564576,neutral,0.998884379863739,0.018609529361128807,0.017704129219055176,neutral,0.9636863470077515,0.00080044538481161,0.001792257884517312,neutral,0.9974072575569153,4
85,llava,2026-05-23T16:05:57.830657,0,"The damage to the coastal area suggests that the town may have experienced a natural disaster such as a flood, storm surge, or coastal erosion. The extent of the damage indicates that the event was significant and potentially devastating for the residents of the town.",3,3,0.01550265149368594,0.9835119247436523,0.0009854275655622284,neutral,0.014517223928123713,0.033797454088926315,0.0019133436726406217,0.0,0.0,0.0007096062763594091,0.0018911611987277865,neutral,0.9973992109298706,0.0019133436726406217,0.01081933919340372,neutral,0.9872673153877258,0.00033333274768665433,0.033797454088926315,neutral,0.9658692479133606,,,,,3
86,llava,2026-05-23T16:06:07.172255,0,"One possible conclusion from these observations could be that the polar bear may be affected by climate change and the melting of sea ice, leading to a decline in its natural habitat and food sources. This may cause malnutrition and weight loss in the animal.",2,2,0.0005461870168801397,0.9986239075660706,0.0008298258908325806,neutral,-0.0002836388739524409,0.0006280840607360005,0.0013598997611552477,0.0,0.0,0.00029975202050991356,0.0006280840607360005,neutral,0.9990720748901367,0.0013598997611552477,0.0004642899730242789,neutral,0.9981757402420044,,,,,,,,,2
89,llava,2026-05-23T16:06:19.073190,0,The image may represent an allegory for the consequences of climate change and environmental degradation on both humans and nature.,3,3,0.0024466532243726156,0.9968383312225342,0.0007150468688147763,neutral,0.0017316063555578394,0.004637099802494049,0.0007401876500807703,0.0,0.0,0.0006697783246636391,0.0005650729290209711,neutral,0.998765230178833,0.0007401876500807703,0.002137786941602826,neutral,0.9971219897270203,0.0007351746316999197,0.004637099802494049,neutral,0.9946277737617493,,,,,3
89,llava,2026-05-23T16:06:19.073190,1,"The scene might symbolize the interconnectedness of human beings and the natural world, as well as the potential impact of human actions on the environment and ourselves.",3,3,0.003430747000190119,0.9949701428413391,0.00159916200209409,neutral,0.0018315849980960288,0.006541504058986902,0.00344713032245636,0.0,0.0,0.0006166271632537246,0.001643119496293366,neutral,0.9977402687072754,0.0007337285205721855,0.0021076174452900887,neutral,0.9971587657928467,0.00344713032245636,0.006541504058986902,neutral,0.9900113940238953,,,,,3
9,llava,2026-05-23T16:06:30.156553,0,"The image portrays a scenario indicative of climate change and its effects on polar habitats, as the ice is melting around the bear.",3,3,0.30997154927657294,0.601028266052405,0.08900013899741073,neutral,0.22097141027916223,0.9265499711036682,0.24738600850105286,0.3333333333333333,0.0,0.019200101494789124,0.0016548640560358763,neutral,0.9791449308395386,0.0004143069963902235,0.9265499711036682,entailment,0.07303572446107864,0.24738600850105286,0.0017098126700147986,neutral,0.7509041428565979,,,,,3
9,llava,2026-05-23T16:06:30.156553,1,It emphasizes the vulnerability of wildlife like polar bears to the changing conditions in their natural environment due to global warming.,3,3,0.0011763238774922986,0.9919624129931132,0.0068612855587465065,neutral,-0.005684961681254208,0.002015650738030672,0.018965858966112137,0.0,0.0,0.0008220724412240088,0.0006097625009715557,neutral,0.9985681772232056,0.0007959252689033747,0.002015650738030672,neutral,0.9971883893013,0.018965858966112137,0.0009035583934746683,neutral,0.980130672454834,,,,,3
90,llava,2026-05-23T16:06:39.420814,0,"From the text in the newspaper article, one can infer that the climate change issue is being reported as an important and current topic of discussion.",2,2,0.03528672212269157,0.9456128478050232,0.01910043298266828,neutral,0.01618628914002329,0.0681125819683075,0.03608052060008049,0.0,0.0,0.03608052060008049,0.0681125819683075,neutral,0.8958069086074829,0.002120345365256071,0.0024608622770756483,neutral,0.9954187870025635,,,,,,,,,2
90,llava,2026-05-23T16:06:39.420814,1,"The image suggests the widespread coverage of environmental topics, specifically focusing on climate change, by various media outlets.",2,2,0.030648372252471745,0.9621774256229401,0.0071742162690497935,neutral,0.02347415598342195,0.05751572549343109,0.013263066299259663,0.0,0.0,0.013263066299259663,0.0037810190115123987,neutral,0.9829559326171875,0.0010853662388399243,0.05751572549343109,neutral,0.9413989186286926,,,,,,,,,2
91,llava,2026-05-23T16:06:50.555216,0,"It can be concluded that the boat is likely transporting passengers on a journey, such as a vacation or commute between locations.",3,3,0.34425204891401034,0.6539815415938696,0.0017664104622478287,neutral,0.3424856384517625,0.8006373047828674,0.0027275739703327417,0.3333333333333333,0.0,0.001584572484716773,0.8006373047828674,entailment,0.19777809083461761,0.0027275739703327417,0.2298758327960968,neutral,0.7673966288566589,0.0009870849316939712,0.002243009163066745,neutral,0.996769905090332,,,,,3
91,llava,2026-05-23T16:06:50.555216,1,The large number of people onboard and the fact they are out in open waters may suggest that this could be a peak travel time or a popular destination for recreational purposes.,3,3,0.000803683486689503,0.9985849062601725,0.0006113872611119101,neutral,0.00019229622557759285,0.001153301098383963,0.0008299516630358994,0.0,0.0,0.0007029695552773774,0.001153301098383963,neutral,0.9981436729431152,0.00030124056502245367,0.0009952341206371784,neutral,0.9987035989761353,0.0008299516630358994,0.00026251524104736745,neutral,0.9989074468612671,,,,,3
