image_id,model,timestamp,conclusion_index,conclusion_text,num_premises,premise_count_used,agg_entailment,agg_neutral,agg_contradiction,agg_predicted_label,nli_confidence,max_entailment,max_contradiction,support_ratio,contradiction_ratio,premise_0_contradiction,premise_0_entailment,premise_0_label,premise_0_neutral,premise_1_contradiction,premise_1_entailment,premise_1_label,premise_1_neutral,premise_2_contradiction,premise_2_entailment,premise_2_label,premise_2_neutral,premise_3_contradiction,premise_3_entailment,premise_3_label,premise_3_neutral,premise_4_contradiction,premise_4_entailment,premise_4_label,premise_4_neutral,premise_count_used
48,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:14:25.212757,0,The severe flooding and presence of a rescue boat indicate an ongoing emergency response to a climate-related extreme weather event.,3,3,0.0018452462002945442,0.9969269235928854,0.0012278833892196417,neutral,0.0006173628110749025,0.0039175041019916534,0.001469871262088418,0.0,0.0,0.0009620836935937405,0.0007216068333946168,neutral,0.9983164072036743,0.0012516952119767666,0.0039175041019916534,neutral,0.9948307871818542,0.001469871262088418,0.0008966276654973626,neutral,0.9976335763931274,,,,,,,,,3
48,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:14:25.212757,1,The inundation of land and structures by floodwaters demonstrates the disruptive impact of heavy rainfall on the local environment and infrastructure.,3,3,0.09078623602787654,0.9077546000480652,0.001459211887170871,neutral,0.08932702414070567,0.16192390024662018,0.0022564895916730165,0.0,0.0,0.0006380325648933649,0.04288197308778763,neutral,0.9564800262451172,0.0022564895916730165,0.0675528347492218,neutral,0.9301907420158386,0.0014831135049462318,0.16192390024662018,neutral,0.8365930318832397,,,,,,,,,3
49,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:14:31.155749,0,The scene indicates a severe flooding event requiring emergency response operations.,3,3,0.1592279573281606,0.8399850924809774,0.0007869263257210454,neutral,0.15844103100243956,0.2333223670721054,0.0010764735052362084,0.0,0.0,0.0006410947535187006,0.0577346533536911,neutral,0.9416242837905884,0.000643210718408227,0.1866268515586853,neutral,0.8127298951148987,0.0010764735052362084,0.2333223670721054,neutral,0.7656010985374451,,,,,,,,,3
49,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:14:31.155749,1,The presence of submerged vehicles and active police presence suggests ongoing mitigation efforts for the flood conditions.,3,3,0.002183958543658567,0.9952950278917948,0.002521018536450962,neutral,-0.00033705999279239496,0.006111022550612688,0.004024998750537634,0.0,0.0,0.0025256637018173933,0.00019915915618184954,neutral,0.997275173664093,0.0010123931569978595,0.006111022550612688,neutral,0.9928765892982483,0.004024998750537634,0.0002416939241811633,neutral,0.9957333207130432,,,,,,,,,3
5,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:14:48.293116,0,"The intense orange coloration of the sky is consistent with atmospheric conditions that scatter light, which could be caused by elevated levels of aerosols or particulates in the air.",4,4,0.005681739887222648,0.9906197041273117,0.0036985786427976564,neutral,0.0019831612444249913,0.021647529676556587,0.012265554629266262,0.0,0.0,0.0005827359273098409,0.00022300065029412508,neutral,0.999194324016571,0.000813466846011579,0.00030188163509592414,neutral,0.9988847374916077,0.012265554629266262,0.021647529676556587,neutral,0.9660869240760803,0.0011325571686029434,0.0005545475869439542,neutral,0.9983128309249878,,,,,4
5,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:14:48.293116,1,The hazy appearance of the city skyline is consistent with elevated levels of atmospheric particulates affecting visibility.,4,4,0.023366441258986015,0.9692752808332443,0.0073582523327786475,neutral,0.016008188926207367,0.07191966474056244,0.02454216033220291,0.0,0.0,0.001563698286190629,0.0006126643856987357,neutral,0.9978235960006714,0.002277108607813716,0.0003790386545006186,neutral,0.9973438382148743,0.02454216033220291,0.020554397255182266,neutral,0.9549034237861633,0.0010500421049073339,0.07191966474056244,neutral,0.9270302653312683,,,,,4
51,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:14:56.547997,0,The partial submersion of the first hand in water suggests that the water level is high relative to the wooden platform.,4,4,0.0034444728662492707,0.982891172170639,0.013664397891261615,neutral,-0.010219925025012344,0.00887700729072094,0.04413151741027832,0.0,0.0,0.0007639621035195887,0.0012472937814891338,neutral,0.9979888200759888,0.004560933914035559,0.002708128187805414,neutral,0.9927309155464172,0.04413151741027832,0.00887700729072094,neutral,0.946991503238678,0.005201178137212992,0.0009454622049815953,neutral,0.9938534498214722,,,,,4
51,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:14:56.547997,1,The presence of hand sculptures in a water-adjacent environment may symbolize the impact of rising water levels or flooding on human structures and environments.,4,4,0.0011963397118961439,0.9832436442375183,0.015559994571958669,neutral,-0.014363654860062525,0.0029444813262671232,0.057341307401657104,0.0,0.0,0.0008984161540865898,0.0007022388745099306,neutral,0.9983993172645569,0.0008942543645389378,0.0006309741293080151,neutral,0.9984747767448425,0.057341307401657104,0.0029444813262671232,neutral,0.9397141933441162,0.003106000367552042,0.0005076645174995065,neutral,0.9963862895965576,,,,,4
52,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:02.116579,0,"The firefighter is likely assessing the wildfire's proximity to the road and vehicle, indicating concern for safety or infrastructure.",3,3,0.0009492445387877524,0.9978401859601339,0.0012105741964963574,neutral,-0.00026132965770860506,0.0010357348946854472,0.0018879231065511703,0.0,0.0,0.0009921217570081353,0.001011448446661234,neutral,0.9979963898658752,0.0007516777259297669,0.000800550275016576,neutral,0.9984477758407593,0.0018879231065511703,0.0010357348946854472,neutral,0.9970763921737671,,,,,,,,,3
52,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:02.116579,1,"The widespread embers and active flames suggest the fire is spreading, posing a potential threat to the road and surrounding areas.",3,3,0.004346697377817084,0.9897978107134501,0.005855480082876359,neutral,-0.001508782705059275,0.007573422975838184,0.016618020832538605,0.0,0.0,0.016618020832538605,0.0048555913381278515,neutral,0.9785263538360596,0.0003175196179654449,0.007573422975838184,neutral,0.9921090006828308,0.0006308997981250286,0.0006110778194852173,neutral,0.99875807762146,,,,,,,,,3
54,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:08.566451,0,"Rising temperatures, as indicated by the thermometer's upward arrow, are associated with the health risks listed (Heat Stroke, Dehydration, etc.).",3,3,0.00428393551070864,0.9784533977508545,0.017262692291600008,neutral,-0.012978756780891366,0.010507374070584774,0.04636913165450096,0.0,0.0,0.0014268477680161595,0.00033687002724036574,neutral,0.9982362985610962,0.003992097452282906,0.0020075624343007803,neutral,0.9940004348754883,0.04636913165450096,0.010507374070584774,neutral,0.943123459815979,,,,,,,,,3
54,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:08.566451,1,"The recommended actions (e.g., drinking water, staying cool) are intended to mitigate the health risks caused by rising temperatures.",3,3,0.1444642631104216,0.8547518650690714,0.0007838500314392149,neutral,0.14368041307898238,0.3446253836154938,0.0011409970466047525,0.0,0.0,0.0005995723768137395,0.0008237400325015187,neutral,0.9985766410827637,0.0011409970466047525,0.3446253836154938,neutral,0.6542335748672485,0.0006109806708991528,0.0879436656832695,neutral,0.9114453792572021,,,,,,,,,3
55,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:13.756174,0,The presence of glowing points and heavy orange smoke indicates that a wildfire is actively burning in the forest.,3,3,0.00046015355716614675,0.9959210356076559,0.0036188112280797213,neutral,-0.0031586576709135747,0.0007661315612494946,0.009923760779201984,0.0,0.0,0.009923760779201984,0.00018324550183024257,neutral,0.9898930191993713,0.0005955834058113396,0.0004310836084187031,neutral,0.9989733695983887,0.00033708949922583997,0.0007661315612494946,neutral,0.9988967180252075,,,,,,,,,3
55,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:13.756174,1,"The dense smoke severely reduces visibility, suggesting hazardous air quality conditions for the surrounding environment.",3,3,0.004496087649992357,0.6610951299468676,0.3344088038526631,contradiction,-0.3299127162026707,0.011908283457159996,0.8840590119361877,0.0,0.3333333333333333,0.1188533827662468,0.000990602420642972,neutral,0.8801560401916504,0.0003140168555546552,0.011908283457159996,neutral,0.9877776503562927,0.8840590119361877,0.0005893770721741021,contradiction,0.11535169929265976,,,,,,,,,3
64,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:27.242676,0,"The region is experiencing severe water scarcity, likely due to prolonged drought conditions.",4,4,0.007575649222417269,0.9797894954681396,0.012634845363209024,neutral,-0.005059196140791755,0.02579065039753914,0.04747223109006882,0.0,0.0,0.0010778011055663228,0.02579065039753914,neutral,0.973131537437439,0.000931928982026875,0.0004961772938258946,neutral,0.9985718727111816,0.04747223109006882,0.00048356488696299493,neutral,0.9520441889762878,0.0010574202751740813,0.0035322043113410473,neutral,0.9954103827476501,,,,,4
64,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:27.242676,1,The community relies on external water delivery (tanker) because local water sources are insufficient or unavailable.,4,4,0.0044126320281066,0.7679192218929529,0.2276681289076805,contradiction,-0.2232554968795739,0.013869434595108032,0.905121386051178,0.0,0.25,0.0008281425107270479,0.0017848029965534806,neutral,0.9973871111869812,0.905121386051178,0.0008312104037031531,contradiction,0.09404734522104263,0.0012239215429872274,0.0011650801170617342,neutral,0.9976109266281128,0.003499065525829792,0.013869434595108032,neutral,0.982631504535675,,,,,4
65,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:41.574447,0,"The visual evidence of a dead tree and a partially submerged house suggests that the area is experiencing significant erosion or rising water levels, indicating present climate-related environmental change.",4,4,0.01782061794801848,0.9622364044189453,0.01994296646444127,neutral,-0.0021223485164227895,0.04532822221517563,0.05832776799798012,0.0,0.0,0.05832776799798012,0.04532822221517563,neutral,0.8963439464569092,0.0014210345689207315,0.0002762333315331489,neutral,0.998302698135376,0.005443281959742308,0.0061721596866846085,neutral,0.9883846044540405,0.014579781331121922,0.019505856558680534,neutral,0.9659143686294556,,,,,4
65,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:41.574447,1,"The headline ""THE CLIMATE FUTURE IS NOW"" combined with the image of a damaged, water‑logged structure implies that climate impacts are already evident in the depicted location.",4,4,0.03362059507344384,0.9560168832540512,0.010362490429542959,neutral,0.02325810464390088,0.1266123354434967,0.03130073845386505,0.0,0.0,0.0011997520923614502,0.00025168299907818437,neutral,0.9985485672950745,0.0026070713065564632,0.0038056985940784216,neutral,0.9935871362686157,0.00634239986538887,0.00381266325712204,neutral,0.9898449182510376,0.03130073845386505,0.1266123354434967,neutral,0.842086911201477,,,,,4
66,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:49.255379,0,"The article asserts that people of colour experience climate-related grief more intensely than white people, highlighting a racial disparity in emotional response to climate change.",3,3,0.1211779050839444,0.875109851360321,0.0037122804399890206,neutral,0.11746562464395538,0.34048575162887573,0.006755441892892122,0.0,0.0,0.0006760098622180521,0.34048575162887573,neutral,0.6588382720947266,0.003705389564856887,0.004645016510039568,neutral,0.9916496276855469,0.006755441892892122,0.0184029471129179,neutral,0.9748416543006897,,,,,,,,,3
66,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:49.255379,1,"The visual of a lone person on a shrinking ice floe symbolizes vulnerability and deep emotional distress, reinforcing the article's claim about profound climate grief among people of colour.",3,3,0.0005622532335110009,0.9962506492932638,0.0031870856570700803,neutral,-0.0026248324235590794,0.001067538745701313,0.006849706172943115,0.0,0.0,0.001452230615541339,0.0003313953639008105,neutral,0.9982163310050964,0.006849706172943115,0.001067538745701313,neutral,0.9920827150344849,0.0012593201827257872,0.0002878255909308791,neutral,0.99845290184021,,,,,,,,,3
67,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:54.575020,0,"The orange haze indicates poor air quality, likely caused by smoke from wildfires or other climate-related atmospheric conditions.",3,3,0.0016935030095434438,0.9973489046096802,0.0009576038767894109,neutral,0.0007358991327540328,0.004013188648968935,0.0018948348006233573,0.0,0.0,0.0003935897839255631,0.0006958670564927161,neutral,0.9989105463027954,0.0018948348006233573,0.004013188648968935,neutral,0.9940920472145081,0.0005843870458193123,0.00037145332316868007,neutral,0.9990441203117371,,,,,,,,,3
67,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:15:54.575020,1,The individual's use of a mask reflects a health precaution taken in response to the hazardous air quality.,3,3,0.008920429817711314,0.9889764785766602,0.002103092905599624,neutral,0.00681733691211169,0.02309243194758892,0.004841444548219442,0.0,0.0,0.0010189608437940478,0.0005516903474926949,neutral,0.9984293580055237,0.00044887332478538156,0.02309243194758892,neutral,0.9764586687088013,0.004841444548219442,0.0031171671580523252,neutral,0.9920414090156555,,,,,,,,,3
68,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:13.817240,0,"The region is experiencing severe flooding, as evidenced by the extensive water coverage on the road and surrounding areas.",3,3,0.45625688857398927,0.40504669149716693,0.1386964380314263,entailment,0.317560450542563,0.8075636625289917,0.4146329164505005,0.6666666666666666,0.0,0.0004620486288331449,0.5581352114677429,entailment,0.441402792930603,0.0009943490149453282,0.8075636625289917,entailment,0.19144198298454285,0.4146329164505005,0.003071791725233197,neutral,0.582295298576355,,,,,,,,,3
68,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:13.817240,1,"The flooding is likely caused by excessive water flow from the overflowing water body, potentially due to heavy precipitation indicated by the overcast sky.",3,3,0.0005678299736852447,0.9974585572878519,0.001973672789366295,neutral,-0.0014058428156810505,0.0009506326750852168,0.0037535037845373154,0.0,0.0,0.0009450215729884803,0.00037566135870292783,neutral,0.9986793398857117,0.0012224930105730891,0.00037719588726758957,neutral,0.9984003901481628,0.0037535037845373154,0.0009506326750852168,neutral,0.9952959418296814,,,,,,,,,3
69,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:19.428832,0,The map visualizes higher surface temperatures in the Arctic region compared to surrounding areas.,3,3,0.2890229523958017,0.42087380588054657,0.29010321880923584,contradiction,-0.0010802664134341167,0.8508332371711731,0.8658602237701416,0.3333333333333333,0.3333333333333333,0.0037430510856211185,0.000744574936106801,neutral,0.9955123066902161,0.000706381571944803,0.8508332371711731,entailment,0.14846035838127136,0.8658602237701416,0.015491045080125332,contradiction,0.11864875257015228,,,,,,,,,3
69,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:19.428832,1,"Cooler climate conditions are evident in specific regions, particularly near the poles and in certain oceanic areas.",3,3,0.3625213989677529,0.6080951526140174,0.029383453094245244,neutral,0.33313794587350765,0.9945829510688782,0.08397518843412399,0.3333333333333333,0.0,0.004036772530525923,0.00288124056532979,neutral,0.9930819869041443,0.08397518843412399,0.0901000052690506,neutral,0.825924813747406,0.00013839831808581948,0.9945829510688782,entailment,0.00527865719050169,,,,,,,,,3
70,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:24.387017,0,The proximity of the intense flames to the roadway suggests a high risk that the fire could spread onto the road.,3,3,0.0018528129439800978,0.9974307616551717,0.0007164475973695517,neutral,0.0011363653466105461,0.003061201423406601,0.0009165208321064711,0.0,0.0,0.0004142987891100347,0.001297437702305615,neutral,0.9982883334159851,0.0008185231708921492,0.0011997997062280774,neutral,0.9979816675186157,0.0009165208321064711,0.003061201423406601,neutral,0.9960222840309143,,,,,,,,,3
70,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:24.387017,1,The presence of a person in protective gear on the road indicates that emergency response efforts are actively engaged in addressing the fire.,3,3,0.0011904035636689514,0.9977855285008749,0.001024119711170594,neutral,0.00016628385249835742,0.002957899821922183,0.0016250736080110073,0.0,0.0,0.0009281280217692256,0.00018144995556212962,neutral,0.9988904595375061,0.0016250736080110073,0.0004318609135225415,neutral,0.997943103313446,0.0005191575037315488,0.002957899821922183,neutral,0.9965230226516724,,,,,,,,,3
71,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:32.129406,0,"The sandy terrain and large earth mound suggest an environment prone to erosion or desertification, indicating potential climate vulnerability.",3,3,0.05715554855608692,0.8717829585075378,0.07106153558318813,neutral,-0.013905987027101212,0.1642659455537796,0.20582899451255798,0.0,0.0,0.0012685488909482956,0.0010646370938047767,neutral,0.9976668357849121,0.20582899451255798,0.1642659455537796,neutral,0.6299051642417908,0.00608706334605813,0.0061360630206763744,neutral,0.9877768754959106,,,,,,,,,3
71,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:32.129406,1,The rudimentary housing and proximity to geological features imply a community adapting to resource-scarce conditions linked to environmental stressors.,3,3,0.00969945352214078,0.9890633424123129,0.0012371865256379049,neutral,0.008462266996502876,0.013676803559064865,0.0024399589747190475,0.0,0.0,0.0024399589747190475,0.013676803559064865,neutral,0.9838832020759583,0.0003328006714582443,0.0019817601423710585,neutral,0.997685432434082,0.0009387999307364225,0.01343979686498642,neutral,0.9856213927268982,,,,,,,,,3
72,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:37.759292,0,"The fire is spreading across multiple sections of the hillside, as shown by dispersed smoke plumes and widespread burned areas.",3,3,0.008315558622901639,0.9871044556299845,0.004580017916547756,neutral,0.0037355407063538832,0.01197659969329834,0.006850812584161758,0.0,0.0,0.005642508156597614,0.01197659969329834,neutral,0.9823808670043945,0.0012467330088838935,0.01167070772498846,neutral,0.9870826005935669,0.006850812584161758,0.0012993684504181147,neutral,0.9918498992919922,,,,,,,,,3
72,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:37.759292,1,The large volume and orange tint of the smoke suggest the fire is substantial and likely uncontrolled.,3,3,0.0012221622552412252,0.9964623053868612,0.0023155802628025413,neutral,-0.001093418007561316,0.002204228425398469,0.005212296266108751,0.0,0.0,0.00032358162570744753,0.0009390750201418996,neutral,0.9987373948097229,0.001410862896591425,0.002204228425398469,neutral,0.9963849782943726,0.005212296266108751,0.0005231833201833069,neutral,0.994264543056488,,,,,,,,,3
73,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:44.141805,0,The visual elements convey that Australia is experiencing a severe bushfire crisis that threatens its wildlife.,4,4,0.0006138470380392391,0.998056635260582,0.001329549093497917,neutral,-0.0007157020554586779,0.0009108883095905185,0.003245360217988491,0.0,0.0,0.0007736117695458233,0.0009108883095905185,neutral,0.9983155727386475,0.0003164271474815905,0.0007484835805371404,neutral,0.9989351630210876,0.0009827972389757633,0.0001987401192309335,neutral,0.9988184571266174,0.003245360217988491,0.0005972761427983642,neutral,0.9961573481559753,,,,,4
73,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:44.141805,1,"The call to ""PRAY FOR AUSTRALIA"" reflects the dire nature of the wildfire situation and the need for collective support.",4,4,0.0004944030188198667,0.9981169104576111,0.0013886755768908188,neutral,-0.0008942725580709521,0.0008139983983710408,0.0022460322361439466,0.0,0.0,0.0018803790444508195,0.0008139983983710408,neutral,0.9973056316375732,0.0008650424424558878,0.00048262826749123633,neutral,0.9986523985862732,0.0005632485845126212,0.00022403134789783508,neutral,0.9992126226425171,0.0022460322361439466,0.0004569540615193546,neutral,0.9972969889640808,,,,,4
75,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:49.298742,0,"The scene depicts severe flooding, likely caused by intense rainfall or a storm surge overwhelming drainage systems.",3,3,0.012963096921642622,0.9866593480110168,0.0003775381677163144,neutral,0.012585558753926307,0.017786741256713867,0.0004535274056252092,0.0,0.0,0.000324916880344972,0.0074966298416256905,neutral,0.9921784400939941,0.00035417021717876196,0.017786741256713867,neutral,0.981859028339386,0.0004535274056252092,0.013605919666588306,neutral,0.9859405755996704,,,,,,,,,3
75,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:49.298742,1,"Residential or urban areas are experiencing significant water accumulation, affecting transportation and property.",3,3,0.3268892715374629,0.6712947388490041,0.0018159766138220828,neutral,0.3250732949236408,0.5953975915908813,0.0027007684111595154,0.3333333333333333,0.0,0.0027007684111595154,0.2559793293476105,neutral,0.7413198351860046,0.0016308797057718039,0.5953975915908813,entailment,0.402971476316452,0.0011162817245349288,0.1292908936738968,neutral,0.8695929050445557,,,,,,,,,3
76,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:55.602908,0,"The wet fur of the kangaroos indicates they have been in contact with the water, suggesting that water levels are high enough to submerge parts of their usual habitat or that they have been transported through water.",3,3,0.023244094181184966,0.9695659677187601,0.0071899481893827515,neutral,0.016054145991802216,0.03844736889004707,0.011248101480305195,0.0,0.0,0.009221675805747509,0.03844736889004707,neutral,0.9523309469223022,0.0011000672820955515,0.0021893030498176813,neutral,0.9967106580734253,0.011248101480305195,0.029095610603690147,neutral,0.959656298160553,,,,,,,,,3
76,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:22:55.602908,1,"The overcast sky and choppy water imply current windy or stormy weather conditions, reflecting a climate pattern with increased moisture or wind activity in the region.",3,3,0.014361701517676314,0.980726937452952,0.004911326492826144,neutral,0.009450375024850171,0.03229872137308121,0.009550507180392742,0.0,0.0,0.0023494388442486525,0.008662884123623371,neutral,0.9889876246452332,0.009550507180392742,0.03229872137308121,neutral,0.9581507444381714,0.002834033453837037,0.0021234990563243628,neutral,0.9950424432754517,,,,,,,,,3
77,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:23:02.827042,0,"The extensive flooding has rendered the vehicles inoperable and caused severe damage, as evidenced by the burnt car and other submerged cars.",4,4,0.0014670084274257533,0.9968680888414383,0.0016648953314870596,neutral,-0.00019788690406130627,0.0027880549896508455,0.0028522806242108345,0.0,0.0,0.00045495713129639626,0.0027880549896508455,neutral,0.9967569708824158,0.0011731341946870089,0.0013004137435927987,neutral,0.9975264668464661,0.0021792093757539988,0.00027907031471841037,neutral,0.9975416660308838,0.0028522806242108345,0.0015004946617409587,neutral,0.9956472516059875,,,,,4
77,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:23:02.827042,1,"The overcast sky and widespread standing water suggest recent heavy precipitation, indicating a climate-related extreme weather event.",4,4,0.0044690540235023946,0.9895719289779663,0.005959011323284358,neutral,-0.0014899572997819632,0.011204610578715801,0.01935616508126259,0.0,0.0,0.001992433564737439,0.0016795694828033447,neutral,0.9963280558586121,0.0018550727982074022,0.003760759485885501,neutral,0.9943841695785522,0.01935616508126259,0.011204610578715801,neutral,0.9694392085075378,0.0006323738489300013,0.0012312765466049314,neutral,0.9981362819671631,,,,,4
78,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:23:09.380737,0,"The wildfires are large-scale, as evidenced by the extensive smoke covering the sky and the news report about air spreading to millions.",3,3,0.0009602276356114695,0.9956289728482565,0.0034108004377533994,neutral,-0.00245057280214193,0.0025624511763453484,0.006727537140250206,0.0,0.0,0.0005202754400670528,0.0002163261524401605,neutral,0.999263346195221,0.002984588732942939,0.00010190557804889977,neutral,0.9969135522842407,0.006727537140250206,0.0025624511763453484,neutral,0.9907100200653076,,,,,,,,,3
78,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:23:09.380737,1,"Emergency services are responding to the wildfire, indicated by the presence of a vehicle with emergency lights near the fire.",3,3,0.0008538787466629097,0.9973716338475546,0.0017744600384806593,neutral,-0.0009205812918177495,0.00158632209058851,0.0030448518227785826,0.0,0.0,0.001203560852445662,0.0004596314101945609,neutral,0.9983367919921875,0.0030448518227785826,0.0005156827392056584,neutral,0.996439516544342,0.0010749674402177334,0.00158632209058851,neutral,0.997338593006134,,,,,,,,,3
79,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:23:14.613960,0,The top image depicts a landscape with significantly more extensive glacial ice coverage compared to the bottom image.,2,2,0.03149096388369799,0.9604603946208954,0.00804864801466465,neutral,0.023442315869033337,0.04463478550314903,0.008227497339248657,0.0,0.0,0.007869798690080643,0.04463478550314903,neutral,0.9474954009056091,0.008227497339248657,0.01834714226424694,neutral,0.9734253883361816,,,,,,,,,,,,,2
79,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,2026-05-20T15:23:14.613960,1,The visible difference in glacial extent between the two images indicates a notable variation in ice coverage.,2,2,0.3008979707956314,0.6924058496952057,0.0066962107084691525,neutral,0.29420176008716226,0.3981298804283142,0.007898368872702122,0.0,0.0,0.007898368872702122,0.2036660611629486,neutral,0.7884356379508972,0.005494052544236183,0.3981298804283142,neutral,0.5963760614395142,,,,,,,,,,,,,2
