id,url,label_animals,label_setting,label_consequences,label_climateaction,label_type
8470,https://pbs.twimg.com/media/EDnxR3yWkAEdWTR.jpg,,,melting ice,,
8471,https://pbs.twimg.com/media/EDntaEtXoAEIVT1.jpg,,,economic consequences,,
8472,https://pbs.twimg.com/media/EDns4JAXkAEMJye.jpg,,,covid & general health,,
8473,https://pbs.twimg.com/media/EDnnQnVW4AArMp1.png,,Other nature,rising temperature,,
8474,https://pbs.twimg.com/media/EDjUgTYWsAEZav6.jpg,,Other nature,biodiversity loss,,
8475,https://pbs.twimg.com/media/EDnZpQ_XYAAPuMA.jpg,,Residential/commercial,other consequences,,
8476,https://pbs.twimg.com/media/EDnH3Q9WsAAvJg_.jpg,,,human rights,,
8477,https://pbs.twimg.com/media/EDnHa2SXYAENXC_.jpg,,,human rights,,
8478,https://pbs.twimg.com/media/EDnDAy8X4AAbSrK.jpg,,"Arctic, Antarctic",melting ice,,
8479,https://pbs.twimg.com/media/EDm9tkRVUAA0-2C.jpg,,"Forest, jungle",biodiversity loss,,
8480,https://pbs.twimg.com/media/EDvLe5BXsAAu3Ki.jpg,,,human rights,,Illustration
8481,https://pbs.twimg.com/media/EDuvCYSWwAYWuhf.jpg,,,biodiversity loss,,
8482,https://pbs.twimg.com/media/EDuu68cWkAAVJS4.jpg,,,drought,,
8483,https://pbs.twimg.com/media/EDuT7CoWwAAIyOX.jpg,,Other nature,other extreme weather events,,
8484,https://pbs.twimg.com/media/EDtuhitXoAUamZo.jpg,,,wildfires,,
8485,https://pbs.twimg.com/media/EDo8UAxXsAclbJV.jpg,,,wildfires,,
8486,https://pbs.twimg.com/media/EDuFW-KXkAAoJBf.jpg,,,covid & general health,,
8487,https://pbs.twimg.com/media/EDuCE9RX4AM3tmA.jpg,,,biodiversity loss,,
8488,https://pbs.twimg.com/media/EDtwAK0U8AAgciL.jpg,,,sea level rise,,
8489,https://pbs.twimg.com/media/EDoUAKIXYAEyLBn.jpg,,,covid & general health,Sustainable energy,
8490,https://pbs.twimg.com/media/EDtuqQfW4AE2qX1.png,,"Arctic, Antarctic",melting ice,,
8491,https://pbs.twimg.com/media/EDts4yhWwAA_wxt.jpg,,,covid & general health,,
8492,https://pbs.twimg.com/media/EDtr3EnUYAAHV8b.jpg,,,drought,,
8493,https://pbs.twimg.com/media/EDtrBmlXkAAv6Ul.png,,,drought,,
8494,https://pbs.twimg.com/media/EDtlMZVW4AALHfY.jpg,,,melting ice,,Illustration
8495,https://pbs.twimg.com/media/EDtgpu7X4AETWgv.jpg,,,covid & general health,,
8496,https://pbs.twimg.com/media/EDtb9qfWkAAtBqe.jpg,,,covid & general health,,
8497,https://pbs.twimg.com/media/EDtJB2xWsAERDjm.jpg,,,covid & general health,,
8498,https://pbs.twimg.com/media/EDtF1UdU4AE2HYp.jpg,,,wildfires,,
8499,https://pbs.twimg.com/media/EDtCNTYW4AA0ylC.jpg,,,wildfires,,
8500,https://pbs.twimg.com/media/EDo8Z8dXsAAvNkD.jpg,,,wildfires,,
8501,https://pbs.twimg.com/media/EDsly7UWwAAMgu_.jpg,,,covid & general health,,
8502,https://pbs.twimg.com/media/EDsjNz9WsAE-so4.jpg,,,covid & general health,,
8503,https://pbs.twimg.com/media/EDsdYUiWsAAzenH.jpg,,,biodiversity loss,,
8504,https://pbs.twimg.com/media/ED0C0IiWsAAOlNx.jpg,,,wildfires,,
8505,https://pbs.twimg.com/media/EDzqvQuUYAApDx9.jpg,,,covid & general health,,
8506,https://pbs.twimg.com/media/EDzZsMhXYAE12WD.jpg,,,covid & general health,,
8507,https://pbs.twimg.com/media/EDzU0-sWwAIRdLP.png,,,covid & general health,,
8508,https://pbs.twimg.com/media/EDo8hMeW4AA94Xy.jpg,,,wildfires,,
8509,https://pbs.twimg.com/media/EDzLz3UX4AIu6N1.png,,,other extreme weather events,,
8510,https://pbs.twimg.com/media/EDy3AUFVUAEXOPR.jpg,,Other nature,covid & general health,,
8511,https://pbs.twimg.com/media/EDy2UjSXkAY32H3.jpg,,,biodiversity loss,,
8512,https://pbs.twimg.com/media/EDy2UfwUYAEJUi6.jpg,,,biodiversity loss,,
8513,https://pbs.twimg.com/media/EDywxS5XsAA8vr_.jpg,,,wildfires,,
8514,https://pbs.twimg.com/media/EDyit3PXUAAfhX4.png,,,covid & general health,,
8515,https://pbs.twimg.com/media/EDyYcYRXsAUzFt6.jpg,,,biodiversity loss,,
8516,https://pbs.twimg.com/media/EDyV6HWXoAMiRRn.jpg,,,wildfires,,
8517,https://pbs.twimg.com/media/EDyUmTaUEAEdoF9.jpg,,Agricultural/rural,human rights,,
8518,https://pbs.twimg.com/media/EDyRJNPXYAAwfWH.jpg,,,biodiversity loss,,
8519,https://pbs.twimg.com/media/EDyLuG5VUAEDBSK.jpg,,,floods,,
8520,https://pbs.twimg.com/media/EDyIQjBUUAE4SYp.jpg,,,covid & general health,,
8521,https://pbs.twimg.com/media/EDyBRWSW4AElIip.jpg,,,drought,,
8522,https://pbs.twimg.com/media/EDx-g3PWwAE4TWE.jpg,,,human rights,,
8523,https://pbs.twimg.com/media/EDx3opmX4AAOZ-w.jpg,,,human rights,,
8524,https://pbs.twimg.com/media/EDx2jB9WsAA0MtS.jpg,,,covid & general health,,
8525,https://pbs.twimg.com/media/EDxzkIWXYAAi8aV.jpg,,,wildfires,,
8526,https://pbs.twimg.com/media/EDxqg64UwAIEEsp.jpg,,"Forest, jungle",melting ice,,
8527,https://pbs.twimg.com/media/EDxPbM2UwAA1dSI.jpg,,,economic consequences,,
8528,https://pbs.twimg.com/media/EDxJbyxUwAEUF8C.jpg,,,biodiversity loss,,
8529,https://pbs.twimg.com/media/EDwx6ClU0AANW28.jpg,,Other nature,covid & general health,,
8530,https://pbs.twimg.com/media/EDwsV8pUwAEeRLy.jpg,,,covid & general health,,
8531,https://pbs.twimg.com/media/ED5nD3wU0AAGMsr.jpg,,,drought,,
8532,https://pbs.twimg.com/media/ED5cIbZUcAAwsDp.jpg,,"Forest, jungle",wildfires,,
8533,https://pbs.twimg.com/media/ED44q3sVAAAooBy.jpg,,,drought,,
8534,https://pbs.twimg.com/media/ED44OuOXoAA_nrj.jpg,,"Ocean, coastal",other consequences,Sustainable energy,
8535,https://pbs.twimg.com/media/EDo8n0mW4AECS3d.jpg,,,wildfires,,
8536,https://pbs.twimg.com/media/ED4qN6fXYAEPINT.jpg,,,other extreme weather events,,
8537,https://pbs.twimg.com/media/ED4lwUmXkAUPpJP.jpg,,"Arctic, Antarctic",wildfires,,
8538,https://pbs.twimg.com/media/ED4Xde5UUAAp6Ft.jpg,,"Forest, jungle",wildfires,,
8539,https://pbs.twimg.com/media/ED4I1IRWwAAuBKj.jpg,,,floods,,
8540,https://pbs.twimg.com/media/ED30SYGX4AwKXFd.jpg,,,drought,,
8541,https://pbs.twimg.com/media/ED3qQXMU8AAFF-E.jpg,,Agricultural/rural,biodiversity loss,Politics,
8542,https://pbs.twimg.com/media/ED3c8XGWsAAyh6C.jpg,,Other nature,other extreme weather events,,
8543,https://pbs.twimg.com/media/ED3OKhNWsAA41g3.jpg,,,covid & general health,,
8544,https://pbs.twimg.com/media/ED3KtEnWwAsKs9J.jpg,,,covid & general health,,
8545,https://pbs.twimg.com/media/ED29-rMU0AACS8V.jpg,,,economic consequences,,
8546,https://pbs.twimg.com/media/ED28ERtWsAUCCFQ.jpg,,,rising temperature,,
8547,https://pbs.twimg.com/media/ED2q1oLX4AESL6M.jpg,,,covid & general health,,
8548,https://pbs.twimg.com/media/ED2iA8NXsAERCPp.jpg,,,floods,,
8549,https://pbs.twimg.com/media/ED2h4_1WkAAGI7H.jpg,,,drought,,
8550,https://pbs.twimg.com/media/ED2RufCUUAAG7Im.jpg,,,covid & general health,,
8551,https://pbs.twimg.com/media/ED2MBlfXoAA3I6J.jpg,,,drought,,
8552,https://pbs.twimg.com/media/ED16ERUXoAENl5n.png,,,drought,,
8553,https://pbs.twimg.com/media/ED1v-xzUYAA6NqO.jpg,,Residential/commercial,covid & general health,,
8554,https://pbs.twimg.com/media/ED1edr2UcAEVS9n.jpg,,,covid & general health,,
8555,https://pbs.twimg.com/media/ED1ThBEU0AEBI9B.jpg,,,human rights,,
8556,https://pbs.twimg.com/media/ED-jWweUcAA0hQA.jpg,,,drought,,
8557,https://pbs.twimg.com/media/ED-indkVUAEGf_4.jpg,,,drought,,
8558,https://pbs.twimg.com/media/ED-XdXJXYAERngh.jpg,,Other nature,biodiversity loss,Politics,
8559,https://pbs.twimg.com/media/EDo8-Z-WkAEDTuM.jpg,,,wildfires,,
8560,https://pbs.twimg.com/media/CABDHmZWQAInpyf.jpg,,,rising temperature,,
8561,https://pbs.twimg.com/media/ED9voXnXoAA_bmp.jpg,,,biodiversity loss,,
8562,https://pbs.twimg.com/media/ED9pkCgVAAAuM28.jpg,,Other nature,wildfires,,
8563,https://pbs.twimg.com/media/ED9nK7JWkAA39qO.jpg,,,drought,,
8564,https://pbs.twimg.com/media/ED9j367X4AAVycR.jpg,,Agricultural/rural,drought,,
8565,https://pbs.twimg.com/media/ED9gcIeXkAEzzXv.jpg,,,wildfires,,
8566,https://pbs.twimg.com/media/EDo83MYXoAAQfWe.jpg,,,wildfires,,
8567,https://pbs.twimg.com/media/ED9PMdoXsAAmF9s.jpg,,,melting ice,,
8568,https://pbs.twimg.com/media/ED9Fur9XYAMpNB6.jpg,,,covid & general health,,
8569,https://pbs.twimg.com/media/ED86fQSUYAAeChI.jpg,,Agricultural/rural,drought,,
8570,https://pbs.twimg.com/media/ED86AoJXoAApc2i.jpg,,,biodiversity loss,,
8571,https://pbs.twimg.com/media/ED84GYwXoAAxfNi.jpg,,Agricultural/rural,drought,Politics,
8572,https://pbs.twimg.com/media/ED833meXsAASLuJ.jpg,,,biodiversity loss,,
8573,https://pbs.twimg.com/media/ED8qsjqVAAQ0K3H.jpg,,,covid & general health,Politics,
8574,https://pbs.twimg.com/media/ED8bl7dUwAA6WPe.jpg,,,drought,,
8575,https://pbs.twimg.com/media/ED8N2t0U0AAcSSY.jpg,,,wildfires,,
8576,https://pbs.twimg.com/media/ED8MpViWkAAKhBi.jpg,,,human rights,,
8577,https://pbs.twimg.com/media/ED77QPNWkAEAamJ.jpg,,,covid & general health,,
8578,https://pbs.twimg.com/media/ED76lmaWkAEs4zz.png,,,drought,,
8579,https://pbs.twimg.com/media/ED75LC0UYAArPqw.jpg,,"Forest, jungle",wildfires,,
8580,https://pbs.twimg.com/media/ED7JpAkXUAAUmjS.jpg,,,covid & general health,,
8581,https://pbs.twimg.com/media/EC2MIDZWwAYttH-.jpg,,"Ocean, coastal",floods,,
8582,https://pbs.twimg.com/media/ED6vIHGU8AA4G14.jpg,,,wildfires,,
8583,https://pbs.twimg.com/media/EEDwOB0WkAA9KLu.jpg,,,wildfires,,
8584,https://pbs.twimg.com/media/EEDvngPXUAAcNfR.jpg,,,other consequences,,
8585,https://pbs.twimg.com/media/EEDvY-CUUAAwT9-.jpg,,,drought,,
8586,https://pbs.twimg.com/media/EEDrMoBU4AAQp1j.jpg,,,covid & general health,,
8587,https://pbs.twimg.com/media/EEDbOpnXoAILf58.jpg,,,other extreme weather events,,
8588,https://pbs.twimg.com/media/EEDYZFFXUAAP1Pj.jpg,,,other consequences,,
8589,https://pbs.twimg.com/media/EEDJ2TqXkAE7C8v.jpg,,,rising temperature,,
8590,https://pbs.twimg.com/media/EEDJmMaWwAQkgfc.jpg,,,wildfires,,
8591,https://pbs.twimg.com/media/EEC-3ILWwAEwjzS.jpg,,,wildfires,,
8592,https://pbs.twimg.com/media/EEC63lkXsAAfr2j.jpg,,Desert,other consequences,,
8593,https://pbs.twimg.com/media/EEC6sFPUEAAeNI3.jpg,,,biodiversity loss,,
8594,https://pbs.twimg.com/media/EEC2Xa4WwAI0epI.jpg,,,biodiversity loss,,
8595,https://pbs.twimg.com/media/EECz37OXYAARtf1.jpg,,,covid & general health,,
8596,https://pbs.twimg.com/media/EECzkAMX4AU-cRB.jpg,,,human rights,,
8597,https://pbs.twimg.com/media/EECgaO6XUAES-2K.jpg,,,sea level rise,,
8598,https://pbs.twimg.com/media/EECfR2AWkAEiXrW.jpg,,"Arctic, Antarctic",melting ice,,
8599,https://pbs.twimg.com/media/EECcbWUUEAAUKf4.jpg,,,human rights,,
8600,https://pbs.twimg.com/media/EECa63lXsAEMZmW.jpg,,,other extreme weather events,,
8601,https://pbs.twimg.com/media/EEB7QS0X4AE69Zt.jpg,,,biodiversity loss,,
8602,https://pbs.twimg.com/media/EEB5EK7W4AEPymc.png,,,covid & general health,,
8603,https://pbs.twimg.com/media/EEBxPPJX4AEodhC.jpg,,,biodiversity loss,,
8604,https://pbs.twimg.com/media/EEBuE4dX4AYOnxv.jpg,,,wildfires,,
8605,https://pbs.twimg.com/media/EEBqsO5XkAAYWRw.jpg,,,rising temperature,,
8606,https://pbs.twimg.com/media/EEBkNOpXkAEqc-p.jpg,,,other extreme weather events,,
8607,https://pbs.twimg.com/media/EEBj_lhXsAAmLwZ.jpg,,,covid & general health,,
8608,https://pbs.twimg.com/media/EEBDDocW4AAPgf1.jpg,,,rising temperature,,
8609,https://pbs.twimg.com/media/EEBMH9AUUAEPExd.jpg,,,drought,,
8610,https://pbs.twimg.com/media/EEBGBElX4AAk_8s.png,,,drought,Sustainable energy,
8611,https://pbs.twimg.com/media/EEBBGyAXkAA27jK.jpg,,,human rights,,
8612,https://pbs.twimg.com/media/EEA-gVmX4AEsErc.jpg,,,human rights,,
8613,https://pbs.twimg.com/media/EEA4xNGXYAII4GO.jpg,,,biodiversity loss,,
8614,https://pbs.twimg.com/media/EEA4PRUXoAA9rgA.jpg,,,covid & general health,,
8615,https://pbs.twimg.com/media/EEA0hQyXsAATZBO.jpg,,Other nature,other consequences,,
8616,https://pbs.twimg.com/media/EEAvijMXsAAqion.jpg,,,covid & general health,,
8617,https://pbs.twimg.com/media/EEArERpXUAUqaya.jpg,,,human rights,,
8618,https://pbs.twimg.com/media/EEAgP_lX4AAErTB.jpg,,,biodiversity loss,,
8619,https://pbs.twimg.com/media/EEAMqGRUYAAG7vL.jpg,,,wildfires,,
8620,https://pbs.twimg.com/media/EEAFpSFWkAA3BbG.jpg,,,covid & general health,,
8621,https://pbs.twimg.com/media/EEABBIwUYAAAHyt.jpg,,,biodiversity loss,,
8622,https://pbs.twimg.com/media/ED_i37-VUAYBj-l.jpg,,"Forest, jungle",wildfires,,
8623,https://pbs.twimg.com/media/ED_eyG7XYAIzaEl.jpg,,,biodiversity loss,,
8624,https://pbs.twimg.com/media/ED-609LUcAEjtnT.jpg,,,floods,Sustainable energy,
8625,https://pbs.twimg.com/media/EEI02x-WkAIYaJH.jpg,,,covid & general health,,
8626,https://pbs.twimg.com/media/EEIxndLXUAIV1SX.jpg,,"Forest, jungle",biodiversity loss,,
8627,https://pbs.twimg.com/media/EEIwxDJVUAAOzPz.jpg,,"Ocean, coastal",biodiversity loss,,
8628,https://pbs.twimg.com/media/EEIuAE4XkAMyyZp.jpg,,,floods,,
8629,https://pbs.twimg.com/media/EEIbQtWUYAAQv_h.jpg,,,drought,,
8630,https://pbs.twimg.com/media/EEHBNiLVAAAbrKq.jpg,,,melting ice,,
8631,https://pbs.twimg.com/media/EEIRGwEVAAQbs5l.jpg,,Other nature,other consequences,,
8632,https://pbs.twimg.com/media/EEIEdtwVAAgdA6I.jpg,,"Ocean, coastal",other consequences,,
8633,https://pbs.twimg.com/media/EEH9UrHUYAMWtnv.jpg,,,covid & general health,,
8634,https://pbs.twimg.com/media/EEHpepGU0AMJIIQ.jpg,,,human rights,,
8635,https://pbs.twimg.com/media/EEHo84pU0AAs8_K.jpg,,Residential/commercial,other consequences,Politics,
8636,https://pbs.twimg.com/media/EEHoyq6U4A0pqXw.jpg,,Residential/commercial,other consequences,Sustainable energy,
8637,https://pbs.twimg.com/media/EEHnwxYU4AEtiH8.jpg,,,human rights,,
8638,https://pbs.twimg.com/media/EEHipeBUYAI_1Ui.jpg,,,floods,,
8639,https://pbs.twimg.com/media/EEHh7HkU8AUFyXh.jpg,,Residential/commercial,other consequences,,
8640,https://pbs.twimg.com/media/EEHdA0ZVAAElz9O.jpg,,,covid & general health,,
8641,https://pbs.twimg.com/media/EEHU-dGU0AMUGDZ.jpg,,,covid & general health,,
8642,https://pbs.twimg.com/media/EEHQlhFU4AMB5Hh.jpg,,,biodiversity loss,,
8643,https://pbs.twimg.com/media/EEHS2UuVAAIbqLG.jpg,,,covid & general health,,
8644,https://pbs.twimg.com/media/EEHR_qlU0AIIdFK.jpg,,,wildfires,,
8645,https://pbs.twimg.com/media/EEHJERoUcAEmlJL.jpg,,,human rights,,
8646,https://pbs.twimg.com/media/EEHG5A9UwAIqB9f.jpg,,,covid & general health,,
8647,https://pbs.twimg.com/media/EEHFKGsU4AMtcw_.jpg,,Other nature,covid & general health,Sustainable energy,
8648,https://pbs.twimg.com/media/EEHE7cFUYAIrxqG.jpg,,Other nature,covid & general health,Sustainable energy,
8649,https://pbs.twimg.com/media/EEG-iROU4AYdqCM.jpg,,Residential/commercial,other consequences,Politics,
8650,https://pbs.twimg.com/media/EEGymvbWwAIGrhq.jpg,,,human rights,,
8651,https://pbs.twimg.com/media/EEGY1XKW4AEuJQa.jpg,,Agricultural/rural,covid & general health,,
8652,https://pbs.twimg.com/media/EEF9zLeWwAAQ6sV.png,,,human rights,,
8653,https://pbs.twimg.com/media/EEGWPlaW4AAllJ4.jpg,,,human rights,,
8654,https://pbs.twimg.com/media/EEGT8c_XUAAItxQ.jpg,,,drought,,
8655,https://pbs.twimg.com/media/EEGToJKUwAEue_r.jpg,,"Forest, jungle",biodiversity loss,,
8656,https://pbs.twimg.com/media/EEGQSnvUcAAWUzj.jpg,,Agricultural/rural,biodiversity loss,,
8657,https://pbs.twimg.com/media/EEGLWLbXYAAt8TX.jpg,,,drought,,
8658,https://pbs.twimg.com/media/EEGDWSnXYAACTim.png,,,human rights,,
8659,https://pbs.twimg.com/media/EEGGs1dVAAEtsvb.jpg,,,wildfires,,
8660,https://pbs.twimg.com/media/EEGCQafXkAAfhDG.jpg,,,floods,,
8661,https://pbs.twimg.com/media/EEF-iXEXoAAWWJJ.jpg,,,covid & general health,,
8662,https://pbs.twimg.com/media/EEF-CorXUAAuQ9D.jpg,,Agricultural/rural,other consequences,,
8663,https://pbs.twimg.com/media/EEF4W9EW4AANQhH.jpg,,,biodiversity loss,,
8664,https://pbs.twimg.com/media/EEFqrh1XkAAk1ay.jpg,,"Forest, jungle",biodiversity loss,,
8665,https://pbs.twimg.com/media/EEFXst4X4AAwJHV.jpg,,,other consequences,Politics,
8666,https://pbs.twimg.com/media/EEFT25wWsAUgYu0.jpg,,,other consequences,,
8667,https://pbs.twimg.com/media/EEONyK9UcAAR8EP.png,,,wildfires,,
8668,https://pbs.twimg.com/media/EEONgTgX4AAUli6.jpg,,,floods,,
8669,https://pbs.twimg.com/media/EEOJQKpVAAAst6d.jpg,,Other nature,biodiversity loss,,
8670,https://pbs.twimg.com/media/EEOE22eXkAAYpZn.jpg,,,other consequences,,
8671,https://pbs.twimg.com/media/EEOB9VJXsAAWBo2.jpg,,,human rights,,Illustration
8672,https://pbs.twimg.com/media/EENwQQpWsAE4SZN.jpg,,,other consequences,,
8673,https://pbs.twimg.com/media/EENrAc7WwAAaScF.jpg,,Other nature,drought,,
8674,https://pbs.twimg.com/media/EENqcV6WsAELnwy.jpg,,,covid & general health,,
8675,https://pbs.twimg.com/media/EENXJjCXoAAmtFe.jpg,,,floods,,
8676,https://pbs.twimg.com/media/EENUnnXUwAANC3t.jpg,,,covid & general health,,
8677,https://pbs.twimg.com/media/EENPmQIXYAYvPC_.png,,,covid & general health,Sustainable energy,
8678,https://pbs.twimg.com/media/EENKPZuXUAIOD37.jpg,,"Arctic, Antarctic",melting ice,,
8679,https://pbs.twimg.com/media/EENG1hHXYAEtbRK.jpg,,Outer space,other consequences,,
8680,https://pbs.twimg.com/media/EENGsbgXsAAMv5P.jpg,,"Forest, jungle",wildfires,,
8681,https://pbs.twimg.com/media/EEMx-h-XUAIpvzN.jpg,,,covid & general health,,
8682,https://pbs.twimg.com/media/EEMvnI-X4AI1dxo.jpg,,,drought,,
8683,https://pbs.twimg.com/media/EEMqOOaXkAEtixN.jpg,,,covid & general health,,
8684,https://pbs.twimg.com/media/EEKcQw9WwAATTbA.jpg,,,biodiversity loss,,
8685,https://pbs.twimg.com/media/EEMfjBEXoAEfIWI.jpg,,Agricultural/rural,covid & general health,,
8686,https://pbs.twimg.com/media/EEMFK9zW4AIaZuy.jpg,,"Forest, jungle",biodiversity loss,,
8687,https://pbs.twimg.com/media/EEMC-rKXoAA5Cx2.jpg,,Residential/commercial,covid & general health,,
8688,https://pbs.twimg.com/media/EDkDe_LX4AUkpJU.jpg,,,covid & general health,,
8689,https://pbs.twimg.com/media/EELxTGwVAAcqmpX.jpg,,,covid & general health,,
8690,https://pbs.twimg.com/media/EELvnreXoAAoRbV.jpg,,,covid & general health,,
8691,https://pbs.twimg.com/media/EELp07cXYAEaHaM.png,,"Forest, jungle",biodiversity loss,,
8692,https://pbs.twimg.com/media/EELiqArXsAEu_sE.jpg,,,human rights,,
8693,https://pbs.twimg.com/media/EELg-LbXUAAr6m0.jpg,,,biodiversity loss,,
8694,https://pbs.twimg.com/media/EELXe5uWsAAK_is.jpg,,,other extreme weather events,,
8695,https://pbs.twimg.com/media/EELSLsjWkAIUHQB.jpg,,,biodiversity loss,,
8696,https://pbs.twimg.com/media/EELQ4YgWsAE32Xz.jpg,,,covid & general health,,
8697,https://pbs.twimg.com/media/EELNeCSXkAAaoNq.jpg,,,drought,,
8698,https://pbs.twimg.com/media/EELEIcJWsAElwNv.jpg,,,floods,,
8699,https://pbs.twimg.com/media/EELA50OWkAADTjH.jpg,,,biodiversity loss,,
8700,https://pbs.twimg.com/media/EEK_i7_XkAA7Ol0.jpg,,"Forest, jungle",biodiversity loss,,
8701,https://pbs.twimg.com/media/EEKsw6bWwAAuqFW.jpg,,,covid & general health,,
8702,https://pbs.twimg.com/media/EEKpcgAXoAA-9H7.jpg,,,human rights,,
8703,https://pbs.twimg.com/media/EEKmp7MWsAAVnXV.jpg,,,drought,,
8704,https://pbs.twimg.com/media/EEKfI-jU8AAwfUk.jpg,,,wildfires,,
8705,https://pbs.twimg.com/media/EEKd0hxXUAAQ13g.jpg,,Outer space,wildfires,,
8706,https://pbs.twimg.com/media/EEKdz-YXoAErMIT.jpg,,Outer space,wildfires,,
8707,https://pbs.twimg.com/media/EEIKJwoU4AMFKHW.jpg,,"Forest, jungle",biodiversity loss,,
8708,https://pbs.twimg.com/media/EETHj6iW4AAXy9r.jpg,,Other nature,covid & general health,,
8709,https://pbs.twimg.com/media/EES7FnAXUAIMa4u.jpg,,,drought,,
8710,https://pbs.twimg.com/media/EESl90tWkAAh4KU.jpg,,,drought,,
8711,https://pbs.twimg.com/media/EESR8K_XUAAXxBy.jpg,,Agricultural/rural,drought,,
8712,https://pbs.twimg.com/media/EESILAPXUAAiz1e.jpg,,,drought,,
8713,https://pbs.twimg.com/media/EESCvPFX4AAjzeI.jpg,,,other consequences,,
8714,https://pbs.twimg.com/media/EER6NaeXYAAnrTu.png,,,human rights,Sustainable energy,
8715,https://pbs.twimg.com/media/EERsC-0XUAA3OAw.png,,,covid & general health,,
8716,https://pbs.twimg.com/media/EERkPStX4AAiTQ-.jpg,,,other extreme weather events,,
8717,https://pbs.twimg.com/media/EERPz1BXUAcjaeq.jpg,,,other extreme weather events,,
8718,https://pbs.twimg.com/media/EEReD8tXoAE1tWJ.jpg,,,other extreme weather events,,
8719,https://pbs.twimg.com/media/EERcz6eWwAA2LqL.jpg,,,covid & general health,,
8720,https://pbs.twimg.com/media/EERaH3eWkAYnPGH.jpg,,,wildfires,,
8721,https://pbs.twimg.com/media/EERZDIPWkAI3pGP.jpg,,Other nature,rising temperature,,
8722,https://pbs.twimg.com/media/EERHkrYXUAEOt_H.png,,Other nature,biodiversity loss,,
8723,https://pbs.twimg.com/media/BzmDnKBCUAAqd2z.jpg,,"Arctic, Antarctic",melting ice,,
8724,https://pbs.twimg.com/media/EEQ9VrZXYAA-Wjo.jpg,,,human rights,,
8725,https://pbs.twimg.com/media/EEQ830cWwAEqrD0.jpg,,,covid & general health,,
8726,https://pbs.twimg.com/media/EEQ6UngUcAIe68e.png,,Other nature,covid & general health,Sustainable energy,
8727,https://pbs.twimg.com/media/EEQ6ItFXoAAn9uw.jpg,,,human rights,,
8728,https://pbs.twimg.com/media/EEQ4W4oXUAEoDUS.jpg,,,covid & general health,,
8729,https://pbs.twimg.com/media/EEQ2v2FXUAAIkMT.jpg,,Other nature,wildfires,,
8730,https://pbs.twimg.com/media/EEQufBNXUAgu_Sd.jpg,,,human rights,,
8731,https://pbs.twimg.com/media/EEQrjN4UcAAHs60.jpg,,,human rights,,
8732,https://pbs.twimg.com/media/EEQpPL3WsAAJpPC.jpg,,,other extreme weather events,,
8733,https://pbs.twimg.com/media/EEQf6-2XoAABy7m.png,,,human rights,,
8734,https://pbs.twimg.com/media/EEQYgfAWwAAvgQo.png,,,floods,,
8735,https://pbs.twimg.com/media/EEQUb0mXsAESa2E.jpg,,,biodiversity loss,,
8736,https://pbs.twimg.com/media/EEQOjEiWkAAAi6V.png,,,human rights,,
8737,https://pbs.twimg.com/media/EEQNuOsXYAErByx.jpg,,,floods,,
8738,https://pbs.twimg.com/media/EEP1PQ5WsAAXSp5.jpg,,,biodiversity loss,,
8739,https://pbs.twimg.com/media/EEPz35ZXYAELkM_.jpg,,,floods,,
8740,https://pbs.twimg.com/media/EEPypKKXsAEe65C.jpg,,,other consequences,,
8741,https://pbs.twimg.com/media/EEPx4lOU8AAusNf.jpg,,,other consequences,Politics,
8742,https://pbs.twimg.com/media/EEPrFWAU4AA_cJH.jpg,,,biodiversity loss,,
8743,https://pbs.twimg.com/media/EEYKpSGWsAEv1Pc.png,,,drought,,
8744,https://pbs.twimg.com/media/EEX4BELXoAUvDlF.jpg,,,human rights,,
8745,https://pbs.twimg.com/media/EEXZGUPXUAAfmRc.jpg,,,covid & general health,,
8746,https://pbs.twimg.com/media/EEXSQVGXkAAQZr2.jpg,,Residential/commercial,floods,,
8747,https://pbs.twimg.com/media/EEVwcyzWsAADfao.jpg,,,drought,,
8748,https://pbs.twimg.com/media/EEXNaerXkAAAVCa.jpg,,,drought,,
8749,https://pbs.twimg.com/media/EEXLEhzUcAAADlm.jpg,,,drought,,
8750,https://pbs.twimg.com/media/EEXGOVUVAAAZWnX.jpg,,"Ocean, coastal",covid & general health,,
8751,https://pbs.twimg.com/media/EEXEhd6XoAAmcUY.png,,,drought,,
8752,https://pbs.twimg.com/media/EEXEg1MX4AEboBF.png,,,drought,,
8753,https://pbs.twimg.com/media/EEW85pxXYAAwmfJ.jpg,,"Ocean, coastal",biodiversity loss,,
8754,https://pbs.twimg.com/media/EEW5vXFXsAEGWrf.jpg,,,human rights,,
8755,https://pbs.twimg.com/media/EEW0f4zXYAAY7g_.jpg,,,other extreme weather events,,
8756,https://pbs.twimg.com/media/EEVTyPPUUAAHJC1.jpg,,,wildfires,,
8757,https://pbs.twimg.com/media/EEWjSh2VUAU55F7.jpg,,,biodiversity loss,,
8758,https://pbs.twimg.com/media/EEWQpu5XkAAicLi.jpg,,,human rights,,
8759,https://pbs.twimg.com/media/EEWIEGtWwAAyfwy.jpg,,,wildfires,,
8760,https://pbs.twimg.com/media/EEWGqR_X4AAnSPl.jpg,,Other nature,wildfires,Sustainable energy,
8761,https://pbs.twimg.com/media/EEV_3CjWkAU1OjO.jpg,,Residential/commercial,floods,,
8762,https://pbs.twimg.com/media/EEV7I5qXkAEjAeX.jpg,,"Ocean, coastal",other consequences,Sustainable energy,
